,dataset,prob_labels,n_data,dim_reduction_technique,dimension,gamma,n_samples,Accuracy,RMSE,KL,MAE,TV,sparse
352,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,1000,0.8512,0.1774713425035616,0.7479766083579757,0.0942660327914803,0.46400132267845945,False
353,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,1000,0.8616,0.17830684940727493,0.7416915094369995,0.0942236158594979,0.4643355214345135,False
354,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,1000,0.8562,0.17750542788414983,0.7483883878662888,0.0931370093920316,0.4585739227408219,False
355,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,1000,0.8712,0.1772009904798289,0.741312764979944,0.09383148285421627,0.4615775641380506,False
356,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,1000,0.8599,0.17896754457473688,0.7517127208765837,0.09545305399704272,0.46994196504412705,False
357,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,1000,0.8131,0.17571894204680066,0.7349362009464374,0.09224122457995211,0.45449831107115163,False
358,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,1000,0.795,0.17834826925852112,0.7551148216040173,0.09428242524485878,0.4643716755826532,False
359,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,0.1,1000,0.8896,0.17835721341035482,0.7497697402580372,0.0943778890199911,0.4651346323278929,False
360,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10,0.4471,0.29712587114323546,9.498723511617458,0.11114173397813192,0.5519765092441922,False
361,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10,0.6335,0.22080173309641685,2.9153427800782397,0.07619694093226966,0.3760961202936652,False
362,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10,0.4413,0.2728598106362451,6.908218899887201,0.11100057239144352,0.5530169829154331,False
363,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10,0.4964,0.2963251424179586,7.104638985678722,0.1027855464665262,0.5106625654787487,False
364,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10,0.7925,0.15824414011512994,1.4700702051983412,0.05185996945974165,0.25255594020474464,False
365,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10,0.5868,0.25002601386291634,6.238446628259515,0.08562041844703441,0.42560542418108127,False
366,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10,0.5214,0.26641420206387656,7.624322855932929,0.09821490672884473,0.4864574566230959,False
367,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10,0.5965,0.25854452451877996,4.5993585130099035,0.08544845922580198,0.42395055098381906,False
368,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10,0.6638,0.2216167690933372,4.437795829330067,0.07471990305194817,0.36772285832873747,False
369,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10,0.6359,0.24222979822414287,5.496733573745627,0.07511461259672182,0.37242627698643116,False
370,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100,0.8715,0.13005176218015257,1.0983293274231176,0.039380677265527735,0.1898412020998872,False
371,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100,0.8696,0.12394510751311934,0.9172511883965573,0.039804710601210894,0.19005981980360176,False
372,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100,0.8173,0.13403049390741353,0.8924283147943214,0.04793088876374264,0.2306436737198847,False
373,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100,0.8773,0.12448134533661963,0.8578052472313255,0.037936718925876634,0.18301707722699417,False
374,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100,0.8823,0.12016696019373307,1.0384152075483881,0.035696737289758924,0.17268354374447906,False
375,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100,0.8533,0.1306175110802419,0.9035311874745486,0.04468348048814039,0.21714081215226175,False
376,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100,0.882,0.12399658385323771,0.7194500973280624,0.04400575616552567,0.21298863135267315,False
377,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100,0.8797,0.12459026889048117,0.943314418005546,0.04116199686696097,0.19879317163835145,False
378,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100,0.8208,0.1293061628215943,0.8281150614061374,0.041655887484879,0.20170536330371877,False
379,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100,0.8661,0.1318886152093023,0.8351701963436724,0.046745835927555976,0.22495823493145573,False
380,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,1000,0.8853,0.11393787729259171,0.5623960465434776,0.038194978550262666,0.1843658540656097,False
381,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,1000,0.8774,0.11496169725041856,0.427621271614768,0.038796311074728786,0.18612605635137153,False
382,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,1000,0.8803,0.11673120651137318,0.5406500005899084,0.04006380172673894,0.19327552795688963,False
383,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,1000,0.8818,0.11426981892309933,0.431004647724025,0.03656986470984776,0.17643817134578027,False
384,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,1000,0.8802,0.1152401953173258,0.5165008257729713,0.03947502453585995,0.18993331204502492,False
385,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,1000,0.8868,0.1149643511854139,0.48337399520691143,0.03756420910489997,0.18166151478944495,False
386,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,1000,0.8837,0.11423425111815153,0.43152423448314486,0.03743086410303141,0.18119392347478494,False
387,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,1000,0.8789,0.11396730081208106,0.4254427353770414,0.03688880614909372,0.17851226573213172,False
388,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,1000,0.8798,0.11339894106235335,0.4428315089466732,0.03794325399307146,0.1821828236145592,False
389,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,1000,0.883,0.1140182579980797,0.4176018355601996,0.03946948426335076,0.19016354348661552,False
390,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.6258,0.19900981480815066,1.5884536165344199,0.09177760070324706,0.4542432332994131,False
391,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.4382,0.23379110551205956,3.0579272964648494,0.10899094536588896,0.5400357825930229,False
392,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.547,0.23304188535279594,2.48066539926229,0.10976051701380449,0.543960272729883,False
393,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.4033,0.2435288893084094,3.0191203232800246,0.11091999263291571,0.5494164060498247,False
394,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.4514,0.24292688335130652,3.312821971644986,0.10810225007618761,0.5361549650804818,False
395,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.5516,0.21116670087564,2.654849438098784,0.08856441401640766,0.4381334134515371,False
396,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.4772,0.2500571461142636,2.9766158361669026,0.11575732391232499,0.574601299570924,False
397,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.4168,0.24877252940822073,3.491062929670543,0.11163282124210731,0.5553645658561404,False
398,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.3921,0.26156808545472565,3.679344905131912,0.11914978169148245,0.590469415223429,False
399,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.6211,0.20667277453442562,2.6268273768546138,0.08659733930645372,0.4285834034761454,False
400,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8516,0.14236773963656962,1.7859121897044024,0.03573840967557799,0.17547189202273109,False
401,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8267,0.1531545346121823,1.87328397346254,0.03886451983941207,0.19050339187457577,False
402,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8178,0.1541628596903044,1.9756877258530083,0.04007393228576322,0.19589350953586498,False
403,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8449,0.14602096128623704,1.7933379823258613,0.03557298358161716,0.17383906143923106,False
404,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8333,0.14953062082498564,1.889825259371475,0.0375748117962866,0.18362970015962454,False
405,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8739,0.1359534234283623,2.1439733838433885,0.03026385755743185,0.1493477036390847,False
406,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.823,0.15615345657493912,1.965712085542956,0.0397373978733885,0.19631317481375438,False
407,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8451,0.14772253575427444,2.162348744560933,0.03622874717818849,0.17831406793448104,False
408,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8577,0.13807999938012747,1.5994767115230997,0.03477050188619483,0.17003760786465927,False
409,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8231,0.1566465453783536,2.17264968190703,0.04262491076008754,0.21130027158652978,False
410,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8971,0.11128524900087808,0.8641252199678798,0.029224609377121003,0.14132832882844262,False
411,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8994,0.11033363650936123,0.7914800790288271,0.030219325078009812,0.14523576941900432,False
412,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.888,0.11570494548055558,0.7482989247926712,0.03215227599341565,0.15468447019180018,False
413,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8957,0.11062968005618772,0.7634225081693816,0.0299943998339732,0.14488549292605138,False
414,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.9,0.10956767385973369,0.7700506630671708,0.02889668473145828,0.13974212018090137,False
415,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8975,0.11224479961184716,0.8417428053856515,0.030078850617869857,0.1448233553621329,False
416,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8975,0.11178074032271981,0.6645121342838457,0.031130284247621626,0.14910142537573365,False
417,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.893,0.11337997643353334,0.7812504004912387,0.03147199075966687,0.15154748552873046,False
418,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8979,0.11137578503871196,0.759250822488662,0.030244865011516915,0.14522199110527992,False
419,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8942,0.11155705475850466,0.7923583406394856,0.03097915320382677,0.14917135400605275,False
420,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.3757,0.275710133617187,2.1562926395800774,0.15752385949573855,0.7781700346522187,False
421,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.3241,0.2698389857629803,1.9471149389533862,0.15423595758918526,0.7612869645377877,False
422,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.4237,0.269833399070967,1.971999204983937,0.15302257481160533,0.7550175331832388,False
423,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.3278,0.270898244759674,2.027632429010681,0.1540257132219515,0.7604302560506484,False
424,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.3238,0.26878750253429085,1.9546624974428661,0.15239670146940615,0.7523108160516354,False
425,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.3815,0.2696838343961231,1.995278916859195,0.15342551077591607,0.757456252082478,False
426,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.3327,0.27240758913315855,2.040582522539985,0.15555380001986677,0.7678991204678363,False
427,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.2823,0.2815355558735361,2.3766001978939095,0.16184904907939152,0.7997790580983551,False
428,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.3699,0.26858640631436287,2.00982681182005,0.15153359323638677,0.7476805900525068,False
429,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.2684,0.2716998755871768,2.0216868645984927,0.15485651638396888,0.7644459513442601,False
430,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.8245,0.191343598640598,1.5889320158614795,0.07218137187994776,0.35496971766416635,False
431,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.8032,0.19820586588787475,1.6939703598950917,0.08001533520087607,0.3949540544594183,False
432,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.821,0.20186801504436397,1.9057901626341278,0.07916663240255918,0.3903457936340724,False
433,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.8003,0.19332116147306555,1.5472040849430633,0.07374399089755532,0.36297110035525004,False
434,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.8168,0.1811847579828178,1.4054168399628106,0.06787946344148205,0.33316922114480757,False
435,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.8115,0.18704538998622594,1.650987471259485,0.06987057761418326,0.3437349594860715,False
436,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.8409,0.1834371630822278,1.484984220065661,0.06806187014537014,0.33502912390517126,False
437,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.7555,0.21068834994428873,2.042307613926806,0.08068836023846529,0.3976603693566126,False
438,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.8343,0.17717448824870743,1.3987293272363714,0.06334065546132293,0.3106787042290661,False
439,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.84,0.1861849604916761,1.4771077211020336,0.0688448769772071,0.3389223150035084,False
440,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8693,0.14062444484348974,1.6624271185489574,0.0318411382245405,0.15779574422536646,False
441,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8637,0.14084668531342495,1.587751554407912,0.03230996589221696,0.16007605329150618,False
442,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8687,0.1386712543463189,1.6619731744618134,0.031464228040602844,0.15558060077466385,False
443,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8488,0.1476767015549432,1.6483708108249238,0.03537663141854212,0.17504509333094334,False
444,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8647,0.14023570091918264,1.596945785099937,0.03173825534032828,0.15665388612142903,False
445,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8489,0.1501110835911444,1.691676249055683,0.034721335757053336,0.17189157482348652,False
446,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8669,0.1413211231589188,1.671474443523454,0.03159606243004881,0.15650840209307817,False
447,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.864,0.14128976905761276,1.6742172600990533,0.03262886221552013,0.16106838942338436,False
448,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8468,0.15072940108634503,1.7497175945380692,0.03535832602545584,0.17458610825174375,False
449,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8605,0.14290104416678945,1.6157255750274706,0.03290668150468361,0.16270474267032042,False
450,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,240,0.7541291666666666,0.2636122370834938,1.568061775064997,0.15693276535035805,0.7839542666760452,False
451,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,240,0.7609708333333334,0.26420744253699746,1.5871920093659517,0.1575886703584764,0.7872296748572887,False
452,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,240,0.8783625,0.2639965856161037,1.568136074307507,0.15741715970393438,0.7863787559936424,False
453,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,240,0.8240083333333333,0.26330679763760834,1.5748672593131054,0.15702606661549706,0.7844216420253965,False
454,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,240,0.8366083333333333,0.2649343136595488,1.5840678069353056,0.15785826812148057,0.788585851359191,False
455,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,240,0.882325,0.26075166994776905,1.5620452802363713,0.15590120981732206,0.7787954445423896,False
456,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,240,0.9179541666666666,0.2649743325836638,1.5842147875196835,0.15801404919038586,0.7893658566482529,False
457,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,240,0.7321,0.2609544618146334,1.5658580228415953,0.15566472072021303,0.7776158771442817,False
458,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,240,0.8077458333333334,0.263307746191543,1.5750342362987044,0.15697382558190415,0.7841628565035008,False
459,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,240,0.8213875,0.26400999643267176,1.5778838729897917,0.15755821709116272,0.7870776688371225,False
460,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,2400,0.9764208333333333,0.2622018870141972,1.5571665978187739,0.1567564858001632,0.7830755716310304,False
461,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,2400,0.9785291666666667,0.26303067343993547,1.5630120237458474,0.15722892073577874,0.7854391044324954,False
462,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,2400,0.9785125,0.262394853386511,1.5573589959083283,0.15688004591603516,0.78369854630568,False
463,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,2400,0.9604375,0.2624562211607388,1.5591709029524388,0.15680031970330738,0.7833005476456691,False
464,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,2400,0.9785416666666666,0.2622858352539814,1.5587207113979642,0.15682051979253303,0.7833967861059887,False
465,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,2400,0.9785375,0.26285489693209935,1.5628114361320278,0.15713862294979025,0.7849879955003135,False
466,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,2400,0.9779083333333334,0.2633432066396652,1.5649956830621017,0.1573510431304262,0.7860487121463419,False
467,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,2400,0.9368791666666667,0.2617898688160018,1.5548174061415652,0.15654547648315212,0.7820251494649682,False
468,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,2400,0.9784833333333334,0.2621723390633549,1.5572418617223167,0.15677297048205463,0.7831655970720491,False
469,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,2400,0.9745083333333333,0.26241915838888696,1.558053808749892,0.1568927072741734,0.783761033295334,False
470,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,24000,0.9785583333333333,0.26233514776818534,1.556217198298457,0.15685143371918236,0.7835552765014583,False
471,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,24000,0.9784041666666666,0.26210805782372504,1.5547181103575678,0.15672709439396598,0.7829345254115708,False
472,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,24000,0.9785333333333334,0.2620414261831975,1.5539279928072913,0.15669577506384597,0.7827760895998718,False
473,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,24000,0.9771375,0.2624320819365613,1.55647802217992,0.15688632733327915,0.7837283140400993,False
474,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,24000,0.9785666666666667,0.2623639368156848,1.5561365356899939,0.15685224289380714,0.7835570662458536,False
475,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,24000,0.9784583333333333,0.2624471234125595,1.5565853285061975,0.1569013972245168,0.7838044083922597,False
476,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,24000,0.9784875,0.2625553370612334,1.5577957733875032,0.1569641199786648,0.7841179403825412,False
477,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,24000,0.9785541666666666,0.2619511413378553,1.5535609120171807,0.15664093898710452,0.7825028152201753,False
478,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,24000,0.9781166666666666,0.26208803230130623,1.5549074824676858,0.15672578041435484,0.78292570162149,False
479,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.01,24000,0.9784083333333333,0.262356137559231,1.557238136110936,0.15687065447977905,0.7836492718856997,False
480,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,240,0.9759541666666667,0.07799668526190331,0.23161502609915616,0.026722985891133273,0.13333652299268334,False
481,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,240,0.9771208333333333,0.07278433385410296,0.21191161532169692,0.02088358419899927,0.1041889003935372,False
482,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,240,0.9785416666666666,0.07145587757086554,0.21388500786521206,0.021141853205194287,0.10544834206842654,False
483,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,240,0.9778041666666667,0.07205922783975041,0.2137539905163441,0.021219255430894295,0.10584513386048884,False
484,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,240,0.9785625,0.07322724333489616,0.2116091024935202,0.021961833944522814,0.10954884144823163,False
485,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,240,0.97855,0.07377801349689281,0.22120838743312923,0.024026710518768247,0.11986262960242483,False
486,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,240,0.9785083333333333,0.07210982916073314,0.21651734275784712,0.02197774137192627,0.10961961571093196,False
487,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,240,0.9785125,0.07768413358219932,0.2326588869285269,0.026426783448498203,0.13185661212491104,False
488,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,240,0.9775041666666666,0.07243810225203705,0.21264810228153339,0.020887302919058427,0.10418709777948501,False
489,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,240,0.9772541666666666,0.07624748588837275,0.23103941012472443,0.024370426413275897,0.1215968739086393,False
490,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,2400,0.9784875,0.07213290906584172,0.19980517743884502,0.022467507076446597,0.11208565619799432,False
491,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,2400,0.9785458333333333,0.07293108809553478,0.20087696115096523,0.02374462979592641,0.11844772381640443,False
492,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,2400,0.9785,0.07241147704737039,0.2007490161264659,0.022882489104504425,0.11416514581885948,False
493,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,2400,0.978125,0.07200342046688818,0.19704485024946916,0.022302316061934373,0.11124921074661476,False
494,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,2400,0.9783708333333333,0.07231440664812,0.2085389589168481,0.02273862379332935,0.11342090301831104,False
495,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,2400,0.9785083333333333,0.07216453983186527,0.19939877406853923,0.02295659819074967,0.11453109026293151,False
496,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,2400,0.9785416666666666,0.07273336282901723,0.20232737040268464,0.023302175041062155,0.11623998896365208,False
497,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,2400,0.97855,0.0728470163609211,0.20778677147280353,0.023318647136368685,0.11633691634129457,False
498,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,2400,0.9784208333333333,0.07207826400605102,0.1978586855328496,0.022167475772920886,0.11056297916123049,False
499,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,2400,0.9785375,0.07270588562773439,0.20256371088256706,0.023107225130644227,0.11527170684993164,False
500,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,24000,0.9784875,0.07203694607340652,0.19033829713292094,0.022663435451843912,0.11307285755519204,False
501,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,24000,0.9785125,0.07185130213459626,0.18960981462348975,0.022447061875697203,0.11199157631041903,False
502,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,24000,0.9785125,0.07221633418740923,0.19191290423778215,0.022641445015218097,0.11296694635444453,False
503,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,24000,0.9785083333333333,0.07201887624151843,0.19051266281191023,0.022726633333877096,0.11339158938209616,False
504,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,24000,0.9784125,0.07204351228663018,0.19153951979115494,0.022538243144017405,0.11245030033265287,False
505,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,24000,0.9785291666666667,0.07224292349929132,0.19146120946429662,0.022835879324519057,0.11393716666848283,False
506,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,24000,0.9785208333333333,0.0721042490382032,0.19088049346459368,0.022808473835154202,0.11380062929558056,False
507,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,24000,0.9785416666666666,0.07221439938587386,0.19107997880085975,0.023037745536707017,0.11494681195443833,False
508,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,24000,0.9785166666666667,0.0721079989403908,0.19066790564861988,0.02271588744044088,0.1133378520721537,False
509,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,0.1,24000,0.9785333333333334,0.07208744333737076,0.19074881310030373,0.02264723088357775,0.11299467451180992,False
510,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,240,0.9788125,0.06456116194078036,0.4410000542268688,0.00850472306726947,0.04245088276802467,False
511,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,240,0.9782208333333333,0.06289780380231645,0.45321680186234287,0.007619083783712931,0.038005485816183814,False
512,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,240,0.97855,0.06305675669021041,0.47121031551585885,0.007877748809379019,0.03931126231027287,False
513,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,240,0.9787958333333333,0.0631946448023642,0.45381834791615583,0.00796234478670608,0.039705266168550635,False
514,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,240,0.9786083333333333,0.0644623583633651,0.43773202374392317,0.01019166684642385,0.05080050278287309,False
515,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,240,0.978525,0.06395030095705917,0.4750929384245295,0.008028332632393284,0.04007086038033999,False
516,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,240,0.9785208333333333,0.06249563801360112,0.46401300424588915,0.006176479565657897,0.030854269706149275,False
517,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,240,0.9784875,0.0644270978201783,0.48686154725734304,0.007566627546664223,0.03778518529728725,False
518,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,240,0.9785541666666666,0.06279536362213298,0.46019431714855574,0.00643070400820909,0.03208604133032449,False
519,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,240,0.9785583333333333,0.06258259523222012,0.47723109816521136,0.005932202447997337,0.029623513205001055,False
