,dataset,prob_labels,n_data,dim_reduction_technique,dimension,metric,k,n_samples,Accuracy,RMSE,KL,MAE,TV
368,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,240,0.9785,0.06426677670115416,inf,0.006198042776384002,0.030971146797168617
369,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,240,0.97815,0.06679246431995046,inf,0.007732500247220046,0.03865029240064448
370,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,2400,0.9780583333333334,0.06563771252290476,inf,0.008171510173183313,0.0407798130523969
371,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,2400,0.9782791666666667,0.06635084653083037,inf,0.007967198728283111,0.03977159159735603
372,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,2400,0.9785333333333334,0.06449563835684699,inf,0.006790766396350857,0.033913042341605776
373,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,2400,0.9784708333333333,0.0642159687966641,inf,0.006712257353804501,0.03350807197158106
374,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,2400,0.9783833333333334,0.06334109618560643,inf,0.006623034901229304,0.03306788503981055
375,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,2400,0.9786041666666667,0.06500498974436769,inf,0.007346384413194185,0.03668179251909932
376,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,2400,0.9784375,0.06529766259540994,inf,0.007658318218798045,0.03823719085040632
377,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,2400,0.9784875,0.06428982499240912,inf,0.007172109542039132,0.03580265774087814
378,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,2400,0.978575,0.06599073541772195,inf,0.007980219764186195,0.03985077322266065
379,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,2400,0.9784708333333333,0.06405616457434718,inf,0.006973577756667607,0.03482081681608856
380,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,24000,0.9796666666666667,0.06165882298693459,inf,0.006755527055178892,0.03372165237297457
381,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,24000,0.9792833333333333,0.06141888445992326,inf,0.006699821012648465,0.03344402442677295
382,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,24000,0.9797458333333333,0.06119091635252653,inf,0.0064874848623788,0.032377393795969114
383,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,24000,0.9798125,0.06149368879553259,inf,0.006764190643750485,0.03376088666295212
384,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,24000,0.9794083333333333,0.061243811027688666,inf,0.006518214851839605,0.03253298472754792
385,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,24000,0.9798041666666667,0.06121600177309551,inf,0.006655221921786374,0.033212287926863385
386,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,24000,0.9794708333333333,0.06178114966017821,inf,0.006941142346402032,0.03463644515082364
387,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,24000,0.979275,0.061589689710056114,inf,0.006559793947633201,0.03272556416044605
388,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,24000,0.9793791666666667,0.06177745642028665,inf,0.006782462687931536,0.0338552915060891
389,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,5,24000,0.9795541666666666,0.06164175365140009,inf,0.006658779430413167,0.033233231532129384
390,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,240,0.97855,0.06376217790455647,inf,0.008531737279356738,0.04258505572296613
391,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,240,0.9785666666666667,0.06472586301185612,inf,0.010013353137038824,0.049983558976809735
392,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,240,0.9782916666666667,0.06416576685115086,inf,0.007855851323139661,0.039224752770207136
393,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,240,0.9785458333333333,0.06270507777421694,inf,0.005815411709536827,0.029043347190387647
394,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,240,0.9785,0.06448953372842663,inf,0.00932445727018468,0.046516626629694774
395,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,240,0.9784958333333333,0.0651064668534128,inf,0.009571054036586127,0.04775451313422383
396,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,240,0.9785458333333333,0.06298173171047558,inf,0.00654168515979806,0.03265692606024872
397,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,240,0.9784833333333334,0.06511047940872494,inf,0.009560951704924247,0.04771305899124591
398,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,240,0.9782458333333334,0.0633411687157893,inf,0.0066969989213179135,0.033441568155823644
399,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,240,0.9785,0.06364150067715532,inf,0.007942645599650846,0.03966697090848428
400,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,2400,0.9785666666666667,0.06297950594705286,inf,0.007433693097556433,0.037104824122226855
401,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,2400,0.9785458333333333,0.06300326876857335,inf,0.00723609686691601,0.036124501072095284
402,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,2400,0.9784625,0.06300420318721567,inf,0.00718047115423517,0.03584420616575665
403,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,2400,0.9785,0.06291643737883343,inf,0.0071562301607588415,0.035717771776054924
404,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,2400,0.9785166666666667,0.06344109841868277,inf,0.007830818769372241,0.03906489368569922
405,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,2400,0.978525,0.06225138598382449,inf,0.006549291182868929,0.032686473624491286
406,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,2400,0.9785166666666667,0.06288170255875054,inf,0.006916678467474023,0.034518394380160876
407,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,2400,0.9785291666666667,0.06301751089119129,inf,0.007161271750732901,0.03573387811265886
408,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,2400,0.9785291666666667,0.0632106045141266,inf,0.007463219776796433,0.03724325628836958
409,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,2400,0.9785083333333333,0.06303511728783032,inf,0.0076303699134947665,0.03807450450193982
410,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,24000,0.9793875,0.06041111507068185,inf,0.006768024332339405,0.03376954307504162
411,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,24000,0.9791583333333334,0.06034296732167484,inf,0.006802315533214224,0.03392269004091993
412,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,24000,0.9795625,0.06032844423501099,inf,0.006812822778488619,0.0339854441153241
413,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,24000,0.9795458333333333,0.06027209939370874,inf,0.006703997389026627,0.03344637697035575
414,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,24000,0.97865,0.06089132985938872,inf,0.007094083577290106,0.03538836577118729
415,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,24000,0.979525,0.060219774196860795,inf,0.007026934087333301,0.03504879032745564
416,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,24000,0.9793875,0.06023460377378968,inf,0.006801926573911307,0.033927252421341446
417,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,24000,0.9795416666666666,0.06027881306697812,inf,0.006870482290189006,0.03427425034994283
418,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,24000,0.97945,0.060093710179336665,inf,0.006994722637866481,0.034889546725624776
419,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,10,24000,0.9793416666666667,0.06029296562699826,inf,0.006772174514820271,0.03378388594599614
420,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,240,0.9785291666666667,0.0803801471445916,inf,0.021181466995356838,0.10571329223169372
421,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,240,0.9785458333333333,0.06295914664057586,inf,0.009193182305492443,0.04588022138925469
422,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,240,0.9785333333333334,0.06323810030436597,inf,0.009314420397451676,0.04649690473652856
423,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,240,0.9785166666666667,0.06670387680408876,inf,0.0137772148482875,0.06873212624356531
424,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,240,0.9785375,0.06251845551883861,inf,0.007822346869564564,0.039049636652528814
425,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,240,0.9785458333333333,0.0726406606929032,inf,0.016591365736080325,0.08279070304941258
426,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,240,0.9781041666666667,0.07032177716919409,inf,0.015453845139974418,0.07712923323543354
427,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,240,0.9785333333333334,0.06339787676446948,inf,0.008940572468996565,0.044609657267527414
428,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,240,0.9785083333333333,0.0641292996812078,inf,0.01185588845938214,0.0591021569660536
429,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,240,0.9785375,0.06392008353938963,inf,0.01187724025979491,0.059242270741520636
430,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,2400,0.9784291666666667,0.062357628605648766,inf,0.008083859097221511,0.0403264679817552
431,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,2400,0.9785291666666667,0.062137078805498715,inf,0.0073095674990443895,0.03647687384818227
432,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,2400,0.9785083333333333,0.06200087347656715,inf,0.007087729480363297,0.03536187680423122
433,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,2400,0.9785291666666667,0.06214020277007798,inf,0.0071728329791670205,0.03578229531920909
434,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,2400,0.9785166666666667,0.06231954130290205,inf,0.007226213026737971,0.03605084465004801
435,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,2400,0.9785166666666667,0.062101038607108625,inf,0.007571639708217231,0.03776812149363415
436,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,2400,0.9785125,0.06199961485827463,inf,0.007398297810090769,0.036904175704023406
437,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,2400,0.9785166666666667,0.062405898886342834,inf,0.007733548749827149,0.03856945314124668
438,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,2400,0.9785333333333334,0.06207324977208423,inf,0.0071433209177390895,0.03563224250000053
439,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,2400,0.9785125,0.06262863775378684,inf,0.0074028547395072085,0.036937309153850045
440,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,24000,0.9784375,0.06037386312156277,inf,0.007336058109111132,0.03657408525959912
441,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,24000,0.9784875,0.060382873822260354,inf,0.007084869892953311,0.035321451023658954
442,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,24000,0.9789666666666667,0.05998586363501501,inf,0.006942006329211488,0.034613330775939796
443,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,24000,0.9793708333333333,0.059830988962144505,inf,0.006924216806963995,0.034527172239034364
444,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,24000,0.9785958333333333,0.06046686645895,inf,0.007407409171431295,0.03692590133094961
445,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,24000,0.9785541666666666,0.060249063775525746,inf,0.006993584287525514,0.03487816888076784
446,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,24000,0.9789291666666666,0.060238592078492026,inf,0.006727712866372424,0.03354852347863178
447,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,24000,0.9787458333333333,0.060041992814375375,inf,0.006847905042980123,0.034146881433832
448,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,24000,0.9785291666666667,0.06021826338210022,inf,0.007110788088290692,0.03545272192710193
449,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,20,24000,0.9788,0.06010883295806615,inf,0.006966261022513727,0.03473985241200199
450,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,240,0.7285916666666666,0.21058889360286442,inf,0.10602240347610845,0.5295541159398695
451,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,240,0.78665,0.20651070865270033,inf,0.10676725300785225,0.533222992561212
452,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,240,0.8526791666666667,0.2107000495740993,inf,0.1061427425302042,0.5301239521805984
453,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,240,0.8770958333333333,0.2096146800043789,inf,0.105752476432543,0.5281824603866233
454,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,240,0.76715,0.20500100670456273,inf,0.10628934317556944,0.5307991309180278
455,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,240,0.8247916666666667,0.20837396363025293,inf,0.10631114401726112,0.5309235993884981
456,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,240,0.8108125,0.2105389147351798,inf,0.10589083478531483,0.5288637990101308
457,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,240,0.7222375,0.21149567377957523,inf,0.1059228233771982,0.5289858612767887
458,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,240,0.7728708333333333,0.20883850660021377,inf,0.10703949395588738,0.5345986524122998
459,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,240,0.8330166666666666,0.20598792170806704,inf,0.10598143119708565,0.5292766345858864
460,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,2400,0.97855,0.06162112293686972,inf,0.007448403786216265,0.0371376062392858
461,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,2400,0.9785291666666667,0.06164380841441915,inf,0.007845308767550026,0.03909934972196868
462,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,2400,0.9785375,0.061691078927456865,inf,0.008324718792386806,0.04149061147600688
463,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,2400,0.9784791666666667,0.0616542182425335,inf,0.008149813303157153,0.04061186855747907
464,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,2400,0.9785458333333333,0.06164547111714316,inf,0.007367432614681112,0.03673584590302274
465,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,2400,0.9785125,0.06171157146912145,inf,0.008016723752050207,0.039952125701505234
466,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,2400,0.9785125,0.0619118633700874,inf,0.007744920127043293,0.03860567139110702
467,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,2400,0.97855,0.06167859729006503,inf,0.007149070020669043,0.03563854325505298
468,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,2400,0.9785375,0.06166565877729243,inf,0.008029825238859433,0.040023212863707774
469,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,2400,0.9785291666666667,0.061517589236530855,inf,0.007617491354904216,0.0379613705961198
470,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,24000,0.9784958333333333,0.060419077596253465,inf,0.007114322601840306,0.0354602338958274
471,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,24000,0.9785291666666667,0.06045083852400118,inf,0.007433162684208674,0.03704339073151385
472,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,24000,0.9785291666666667,0.06047264017107825,inf,0.007170436719134876,0.03573172303408522
473,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,24000,0.9784833333333334,0.06054539813278518,inf,0.0073035819812888704,0.036393198340102434
474,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,24000,0.9785166666666667,0.06041672168834602,inf,0.007036113499034986,0.035063784367498095
475,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,24000,0.97855,0.06065275054974365,inf,0.007335274522430858,0.03655357487643636
476,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,24000,0.978525,0.06031861557365402,inf,0.007128447609051877,0.03553378585272091
477,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,24000,0.9784833333333334,0.060386718750390776,inf,0.007331100634204004,0.03653640497649001
478,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,24000,0.9785166666666667,0.06037994733751613,inf,0.007234472890783075,0.03605265941896477
479,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,euclidean,50,24000,0.9785083333333333,0.06042909317039853,inf,0.007315207858291627,0.036453935162791294
480,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,26,0.5357347492264792,0.24516147889437492,inf,0.09791064838785407,0.4864782795088652
481,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,26,0.6463195691202872,0.21614390189282714,inf,0.09076216690662571,0.45037237285640236
482,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,26,0.4997899079414798,0.21579459279794816,inf,0.09862158620069236,0.4890855854203314
483,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,26,0.4767179800603537,0.2415758551443809,inf,0.10556913724899171,0.5255291938034427
484,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,26,0.645975782115436,0.23231853996205123,inf,0.09190993307603285,0.4567754933239077
485,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,26,0.7084686198861683,0.18785042616764,inf,0.08092707562976216,0.40110694515042794
486,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,26,0.5531150922495129,0.20235831736127657,inf,0.07645205982261735,0.37911973543898597
487,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,26,0.6494136521639482,0.21088806943980115,inf,0.09351252456181086,0.46346236902089194
488,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,26,0.6463959662324764,0.21276796017910754,inf,0.0859827115449934,0.42720385890893836
489,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,26,0.6832193743076511,0.20343849541633086,inf,0.07854599879963671,0.38913503267869914
490,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,261,0.9698613392413766,0.06891072483466372,inf,0.009135009348298122,0.04529536076101787
491,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,261,0.9698613392413766,0.07248020656722108,inf,0.012253945508990439,0.060874373622263785
492,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,261,0.9698231406852821,0.07478236218259007,inf,0.013786804447760587,0.06845787157054954
493,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,261,0.9698613392413766,0.07525353873642808,inf,0.013755411408405475,0.06828054641374515
494,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,261,0.9698613392413766,0.07214715411740055,inf,0.0124204489852693,0.06162102055473893
495,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,261,0.9698995377974713,0.06877581092780705,inf,0.009534444377344603,0.047453218982996814
496,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,261,0.9698613392413766,0.06715365518516822,inf,0.008625282431513375,0.042723256880981164
497,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,261,0.9698613392413766,0.07366447492764913,inf,0.01302397315095885,0.06454989353253296
498,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,261,0.9698613392413766,0.07115240387252438,inf,0.011906455254747648,0.059145906344561794
499,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,261,0.9698613392413766,0.06794839966717642,inf,0.008076001420625482,0.04013119658170052
500,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,2617,0.968829978226823,0.06812910647515599,inf,0.010555989756157211,0.05210320421571347
501,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,2617,0.970739906031552,0.06946974623846687,inf,0.011456931851057648,0.05652700429665441
502,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,2617,0.9697849421291875,0.06923709655457042,inf,0.01163447783747265,0.057384112735433854
503,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,2617,0.9701287291340387,0.06808482557264751,inf,0.0104863542711015,0.05174824857932205
504,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,2617,0.9709308988120249,0.06786866474153311,inf,0.010412185668352916,0.05154396661622342
505,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,2617,0.9686007868902555,0.0702655553735319,inf,0.012055500589478534,0.05940616909076442
506,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,2617,0.9686389854463501,0.0691452045511219,inf,0.011250484972479503,0.0555498677252696
507,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,2617,0.9706253103632683,0.06935972298201903,inf,0.011014011295893505,0.054404877916319774
508,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,2617,0.970739906031552,0.06868916862918194,inf,0.011203617234141873,0.05525677199817957
509,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,5,2617,0.9696703464609038,0.06865404942443655,inf,0.010956488894838953,0.05418912947565798
510,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,26,0.26536536918904463,0.28058558701167224,inf,0.13129742082038728,0.6513232357116195
511,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,26,0.4169754383284312,0.26128327482614727,inf,0.13934161244730056,0.6904578948662085
512,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,26,0.3657511746055999,0.2593518420879096,inf,0.14291748773720017,0.7092336401188185
513,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,26,0.3001260552351121,0.2553326474872013,inf,0.141097799766014,0.6994802704631404
514,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,26,0.4849688681767829,0.25758242951853777,inf,0.1275714551254233,0.63154798391658
515,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,26,0.43072691852247985,0.2504652735051668,inf,0.13697940625237673,0.6795685485604847
516,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,26,0.2832804919974025,0.2616968272097475,inf,0.14448998775138952,0.7165924562126819
517,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,26,0.4849306696206883,0.2573519893819328,inf,0.13198315129241017,0.6539670241890635
518,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,26,0.25409679514114364,0.27781560245690934,inf,0.1335339315354917,0.6617762081442068
519,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,26,0.5539936590396883,0.25382340744877163,inf,0.13767984140833062,0.6829584963833424
520,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,261,0.9698613392413766,0.06833278142705955,inf,0.010976374656063461,0.05453752529965084
521,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,261,0.9698613392413766,0.07240558227506058,inf,0.015019626656355858,0.07449028892029111
522,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,261,0.9698231406852821,0.06849351845611659,inf,0.011573431508581675,0.05693162180690406
523,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,261,0.9698613392413766,0.06837230186783431,inf,0.012569396779569725,0.06222772045764306
524,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,261,0.9700523320218496,0.0701327267657526,inf,0.012684243007796817,0.06286746955353033
525,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,261,0.9699377363535658,0.06895524444000457,inf,0.01278326204447513,0.06309991437669195
526,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,261,0.9698613392413766,0.07220087284681517,inf,0.0154697873017488,0.07663127965975387
527,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,261,0.9698613392413766,0.06888772368796485,inf,0.011874159288136944,0.05881635381098175
528,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,261,0.9698231406852821,0.06693866912529409,inf,0.009101999052260761,0.045250053948934596
529,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,261,0.9698613392413766,0.06823556642381277,inf,0.010588653566275318,0.05254794679892127
530,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,2617,0.9707781045876466,0.06630187962648318,inf,0.011723794015788425,0.05773315688078979
531,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,2617,0.9698995377974713,0.06751135552387406,inf,0.01167086391591501,0.05750303215403832
532,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,2617,0.9700523320218496,0.0671919290853183,inf,0.01195355593285723,0.0589054501254085
533,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,2617,0.9699377363535658,0.06658869183428152,inf,0.011559869427848896,0.056959687367046395
534,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,2617,0.9698613392413766,0.06771402272652197,inf,0.012422599347946095,0.06117931452494169
535,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,2617,0.9698613392413766,0.06735762481708915,inf,0.01196963775388804,0.05896182258392887
536,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,2617,0.9707781045876466,0.06583820519085647,inf,0.010946765174417086,0.05390250266494459
