,dataset,n_data,dim_reduction_technique,dimension,prob_labels,alpha,n_samples,k,RMSE,Accuracy,KL,MAE,TV,runtime,config
273,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24508625438744575,0.9466791666666666,1.495523326295138,0.1331167480835931,0.6649130090624671,70.84839701652527,configs/FGMRES.json
274,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24468203239987907,0.9535583333333333,1.493750086131544,0.13317274073686927,0.6651927902715246,70.87491822242737,configs/FGMRES.json
275,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.08854955689199033,0.9670291666666667,0.23901536586961508,0.023641138117202372,0.117982070013189,128.7782847881317,configs/FGMRES.json
276,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.09203192677482386,0.9647916666666667,0.25156095660119565,0.0251229812071282,0.12538300677063757,128.82846331596375,configs/FGMRES.json
277,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.08559272212194127,0.970675,0.22933317420377236,0.022951414366976976,0.11452209406801557,128.82750535011292,configs/FGMRES.json
278,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.08887209725393787,0.9675875,0.24220296095257562,0.02379423169568416,0.11873792561068602,129.27506375312805,configs/FGMRES.json
279,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.09079946222308746,0.9651666666666666,0.2459263998025641,0.024456235850894525,0.12204569601786963,128.99815273284912,configs/FGMRES.json
280,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.0612078767363643,0.9779125,0.1385243869319852,0.006989559866288729,0.03483944422019868,707.7206382751465,configs/FGMRES.json
281,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.06017833355493446,0.9791625,0.13838928065992118,0.006545774316934651,0.032638236777418096,703.8602676391602,configs/FGMRES.json
282,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.06110255452504023,0.9780958333333334,0.1416838746622917,0.006676237647685912,0.03327995847639398,703.6989290714264,configs/FGMRES.json
283,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.06148757349009617,0.9779916666666667,0.14108682065956485,0.006969601466757494,0.03474208984220428,706.273875951767,configs/FGMRES.json
284,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.06157543981757291,0.9776875,0.14065795680899265,0.006974669416069513,0.034773605358530184,704.1371157169342,configs/FGMRES.json
285,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09667204689184335,0.9649,0.278313043033999,0.028446940688534712,0.1419854091645412,72.4154884815216,configs/FGMRES.json
286,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09161157905671018,0.9733583333333333,0.2586165469779953,0.026540183880730494,0.1324053319115639,72.6104621887207,configs/FGMRES.json
287,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09960148315367291,0.958375,0.2911818896910795,0.028129810766345097,0.14039411627498946,72.59263443946838,configs/FGMRES.json
288,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09573506795693729,0.9728375,0.2794027027295022,0.027237344817629072,0.13593113947750454,72.54867196083069,configs/FGMRES.json
289,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09017375641594386,0.9663583333333333,0.255930495912812,0.02448458279160501,0.12218049468887623,72.42181444168091,configs/FGMRES.json
290,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.0655221274580095,0.9754916666666666,0.16393453075294936,0.0076993992050115746,0.03840278236530724,144.14624190330505,configs/FGMRES.json
291,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.06899579141099979,0.9725083333333333,0.17408353974238483,0.009459050377679143,0.04717046310960469,144.07666301727295,configs/FGMRES.json
292,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.06681957181571388,0.9734458333333333,0.17097063924696282,0.007860370380064064,0.03920862721977801,144.0082402229309,configs/FGMRES.json
293,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.06619182951996008,0.9743125,0.1677663666550492,0.00750509430269294,0.03743337327862279,144.2068328857422,configs/FGMRES.json
294,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.06555195669135551,0.9740333333333333,0.16499073655307558,0.007751541265947862,0.0386599336597622,143.5454559326172,configs/FGMRES.json
295,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.05690832006890202,0.9813041666666666,0.12712067408931457,0.0070165048094482305,0.0349472118955759,859.631814956665,configs/FGMRES.json
296,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.05707989550939321,0.9813416666666667,0.12953676254927524,0.006666245308299229,0.03320652803013006,846.1407957077026,configs/FGMRES.json
297,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.057301782558130246,0.9811208333333333,0.1282644613183291,0.006859783403395441,0.03416992116115134,845.813146352768,configs/FGMRES.json
298,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.057084768313361275,0.9814375,0.1295075009320891,0.006826445965249043,0.03400357416053702,847.8279409408569,configs/FGMRES.json
299,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.057018647881547334,0.9815625,0.12920989238020444,0.006851200512625386,0.03412956938296724,849.2423136234283,configs/FGMRES.json
300,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,240,20,0.06551192936367758,0.977,0.18317170853969286,0.007772059725142754,0.03878222129596398,65.31528997421265,configs/FGMRES.json
301,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,240,20,0.06382481765930789,0.9778041666666667,0.17959529064066174,0.007191653926623198,0.035858344380389005,65.33205604553223,configs/FGMRES.json
302,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,240,20,0.06654513353360404,0.9764541666666666,0.19054447321310536,0.00836952692959666,0.04174600033723685,65.40455389022827,configs/FGMRES.json
303,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,240,20,0.06767099402669666,0.975,0.18817700984912997,0.007837108591423279,0.039121499901409146,65.43588185310364,configs/FGMRES.json
304,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,240,20,0.06372553702004628,0.9780541666666667,0.17678138793253015,0.0066110581998062206,0.032985174414646656,65.22134828567505,configs/FGMRES.json
305,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.06097399449474443,0.9791625,0.17524004104883395,0.0070977858213682,0.035379604812006867,139.2386326789856,configs/FGMRES.json
306,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.060444217365112976,0.9792833333333333,0.17086805315774772,0.006880877316568053,0.0342765170834722,140.6846945285797,configs/FGMRES.json
307,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.061013841414322444,0.9790208333333333,0.16146010383629025,0.0077323638455913555,0.03852868519494854,139.309485912323,configs/FGMRES.json
308,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.06091140494701157,0.9790166666666666,0.15970655737533998,0.007588884304102483,0.03781492837978569,140.3854079246521,configs/FGMRES.json
309,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.06115265067219048,0.9788875,0.17145546049372679,0.0078853690531082,0.03929208240113594,140.2952151298523,configs/FGMRES.json
310,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.05868453256873233,0.9791291666666667,0.11619966981403006,0.007593307067789453,0.0378433227584008,883.6386377811432,configs/FGMRES.json
311,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.05873011298594375,0.979125,0.11689354308152514,0.007469491774998792,0.0372270654734019,890.0229427814484,configs/FGMRES.json
312,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.05884130956190382,0.9789208333333334,0.11809379101560914,0.0074296486877086995,0.03702083581452273,887.243798494339,configs/FGMRES.json
313,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.058805926652874166,0.9790333333333333,0.11650891325956654,0.007377666133107802,0.03677245779248996,882.7210621833801,configs/FGMRES.json
314,EMNIST,240000,CLIP+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.05880982857550017,0.9790083333333334,0.11643159158408177,0.007495152642924685,0.037354883618967785,879.1743667125702,configs/FGMRES.json
315,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24404650835911162,0.9328208333333333,1.483121861890081,0.1321406024486182,0.6599768014694598,51.27725172042847,configs/FGMRES.json
316,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24674196599410858,0.91715,1.5186532573821234,0.13407093509411921,0.6697038403702461,51.145127058029175,configs/FGMRES.json
317,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24482647895069637,0.915625,1.4919447501880223,0.13276815345756493,0.6631605776107726,51.4764142036438,configs/FGMRES.json
318,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24606586020160748,0.921875,1.5048353914039143,0.13349963933942233,0.666850543554543,51.293582916259766,configs/FGMRES.json
319,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24632733554300063,0.91335,1.512693139818676,0.1335757409270399,0.6671766919934135,51.34802198410034,configs/FGMRES.json
320,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.10369955251157273,0.9419458333333334,0.3135479796607639,0.027767151691823345,0.13857661358612997,109.681147813797,configs/FGMRES.json
321,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.10397620623479198,0.9430041666666666,0.32058226236572107,0.027694701918650956,0.13820018803332776,109.73083186149597,configs/FGMRES.json
322,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.10844472309348666,0.9363125,0.3268316580018443,0.029199798457631272,0.1457290256600708,109.5152416229248,configs/FGMRES.json
323,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.10969914937767566,0.9355083333333334,0.3319993853040714,0.029694559925238027,0.1482151439203475,109.96663641929626,configs/FGMRES.json
324,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.10570372719080375,0.9389458333333334,0.31849440388528794,0.02824672600778557,0.14097576868483536,110.3369631767273,configs/FGMRES.json
325,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.07860253597516678,0.9602291666666667,0.20778022864073398,0.011818537646376293,0.05895053835770067,697.1075711250305,configs/FGMRES.json
326,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.07842476569682691,0.9605291666666667,0.2124801472377312,0.01131664802692177,0.056449223767087775,696.7313599586487,configs/FGMRES.json
327,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.07851175490572962,0.9604916666666666,0.209490274810296,0.011532739663088952,0.05751499934808738,695.6472256183624,configs/FGMRES.json
328,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.07864958182767945,0.9602708333333333,0.2083111221192674,0.011731252661417235,0.058516146419118,696.5135066509247,configs/FGMRES.json
329,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.07857776646435119,0.9602166666666667,0.20940244574662858,0.011664082560162329,0.058170141462985214,705.0250895023346,configs/FGMRES.json
330,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,240,20,0.10673606296608366,0.9353333333333333,0.33658746161263675,0.03089339448754354,0.15416207746521493,52.707974433898926,configs/FGMRES.json
331,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,240,20,0.10455994061073681,0.9542125,0.32281121519885647,0.029346154390423762,0.1464571967137082,52.766276359558105,configs/FGMRES.json
332,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,240,20,0.10801704794492714,0.9426583333333334,0.3285110597449132,0.03037499229826323,0.1516084004722213,52.651949644088745,configs/FGMRES.json
333,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,240,20,0.12533919021697423,0.9085875,0.40497046998773045,0.035416640247796116,0.17679517674734158,52.85091209411621,configs/FGMRES.json
334,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09954197066455003,0.9474458333333333,0.30712965142780996,0.026317151849442104,0.13131273386387263,52.70163655281067,configs/FGMRES.json
335,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.08553987763679045,0.9523375,0.24400937402395756,0.013193456653477792,0.06581179827853419,125.95281386375427,configs/FGMRES.json
336,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.08589673356616082,0.9522625,0.2435154849132639,0.014010082340238044,0.06989334951970132,125.38043212890625,configs/FGMRES.json
337,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.0862838163991537,0.9517333333333333,0.24129923471504613,0.014370857317168423,0.07168514901815407,125.98596167564392,configs/FGMRES.json
338,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.087036668381368,0.9509041666666667,0.2459125144879894,0.014617000218395359,0.07292422299239906,125.7796061038971,configs/FGMRES.json
339,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.08388335476692117,0.9541666666666667,0.24200561227762565,0.0126168957645377,0.06293658722158614,125.77094602584839,configs/FGMRES.json
340,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.07418093242357869,0.9657583333333334,0.18842452025627088,0.012503052129536002,0.062317375602630544,856.9511935710907,configs/FGMRES.json
341,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.07435991208089619,0.9652583333333333,0.1902707839190653,0.012749850894607248,0.06354701869445765,855.9457750320435,configs/FGMRES.json
342,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.07394592415370876,0.9657083333333333,0.1865826394714301,0.012554627832154169,0.0625829394165824,857.1061544418335,configs/FGMRES.json
343,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.07421094619978733,0.9655416666666666,0.18968762606797782,0.012482323680077841,0.06222668994817538,858.6560778617859,configs/FGMRES.json
344,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.0743247147362405,0.9654708333333333,0.1890753922044645,0.01261191279367312,0.06286542954270481,857.3646039962769,configs/FGMRES.json
345,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,240,20,0.08765109673459413,0.9515583333333333,0.26204121040274053,0.01675226328137781,0.08357044259246633,52.82573699951172,configs/FGMRES.json
346,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,240,20,0.09148962558817066,0.948875,0.2761066879412202,0.020836480956226054,0.1039874350023016,52.85223197937012,configs/FGMRES.json
347,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,240,20,0.0880085614736196,0.9519291666666667,0.260941827948495,0.015525945330214999,0.07749474721671847,52.73990440368652,configs/FGMRES.json
348,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,240,20,0.09061274658558337,0.9463666666666667,0.27379721275241153,0.01717340189374632,0.08569230715875595,52.655736207962036,configs/FGMRES.json
349,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,240,20,0.0864842678867475,0.952975,0.2619744139749411,0.016169967266185713,0.08068421234326674,52.8519070148468,configs/FGMRES.json
350,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.08166102830790976,0.9578708333333333,0.23656580846783498,0.016723521244317672,0.08339666148654733,129.35181260108948,configs/FGMRES.json
351,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.08113918059668199,0.9583791666666667,0.2349984017462717,0.016523613022358975,0.08238494288622018,128.60933423042297,configs/FGMRES.json
352,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.08093440172647351,0.95855,0.23957048788284427,0.01607561494236306,0.08016642689088817,128.28105211257935,configs/FGMRES.json
353,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.08074415650758311,0.9588416666666667,0.23899561239241593,0.015920749675830577,0.07938340010884688,128.39910697937012,configs/FGMRES.json
354,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.08058918386243799,0.9595291666666667,0.2364425712145977,0.016773146215040925,0.08364985454218594,127.78238296508789,configs/FGMRES.json
355,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.0787443224164815,0.958575,0.19144137230929625,0.01573307578524392,0.07846252198140317,889.5009994506836,configs/FGMRES.json
356,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.07846102327383511,0.9588541666666667,0.18718405308529382,0.01571031805153502,0.07834687236851462,882.8138251304626,configs/FGMRES.json
357,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.07864865811687398,0.958475,0.1916682338062193,0.015921213172641623,0.07939411658044786,884.809385061264,configs/FGMRES.json
358,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.07846532895470686,0.9585333333333333,0.1886573376025888,0.01583515382888862,0.07897108692309551,885.669641494751,configs/FGMRES.json
359,EMNIST,240000,RESNET+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.07857228613545128,0.9587458333333333,0.18862919255641675,0.01595476968142706,0.0795613362583062,888.6768021583557,configs/FGMRES.json
360,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,240,20,0.23962575017805263,0.9665708333333334,1.427817103785616,0.12983675387881852,0.6484930882443244,68.36100602149963,configs/FGMRES.json
361,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24518397141037668,0.9303291666666667,1.4960463513513993,0.13330048839181824,0.6657909033381809,68.36657476425171,configs/FGMRES.json
362,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24242627069547615,0.9493916666666666,1.4670556617302442,0.13130116455434307,0.6558442107215376,68.42538976669312,configs/FGMRES.json
363,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24070466640574847,0.9549875,1.437637456339238,0.13031467689050275,0.6508993686672773,68.38563537597656,configs/FGMRES.json
364,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,240,20,0.24038153281660485,0.9632041666666666,1.433061930061459,0.13031296526625144,0.6508886523475137,68.46837115287781,configs/FGMRES.json
365,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.0884311869853979,0.9636958333333333,0.23479518438079194,0.02338340254321395,0.11669638063487014,128.442631483078,configs/FGMRES.json
366,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.08771707915940267,0.9649166666666666,0.23124968298364473,0.023196675734880164,0.11575294010531989,128.68887853622437,configs/FGMRES.json
367,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.08712572916142973,0.9661208333333333,0.23045179405828542,0.023128888775059427,0.11541393349363935,128.66858792304993,configs/FGMRES.json
368,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.08700279103033877,0.9673458333333333,0.22967729846367116,0.023282933561928416,0.11617611169609479,128.60977864265442,configs/FGMRES.json
369,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,2400,20,0.08771740356889306,0.9673208333333333,0.23540875312710832,0.023665919312691353,0.11809952649958658,128.68457317352295,configs/FGMRES.json
370,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.05992029174441967,0.9770083333333334,0.13417067962909668,0.007022803480295864,0.0350314443507853,730.5920021533966,configs/FGMRES.json
371,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.05997968655674699,0.9771166666666666,0.13348372001849992,0.007071006753468183,0.03526125025557983,735.7490878105164,configs/FGMRES.json
372,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.05993162999430043,0.9771916666666667,0.1326554113140326,0.006936194790839302,0.03458709426256557,729.7166891098022,configs/FGMRES.json
373,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.060007837630390894,0.97685,0.13379272485630905,0.007091668219401,0.03536118758547855,732.242121219635,configs/FGMRES.json
374,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.5,24000,20,0.05963368541219962,0.9774041666666666,0.13345201024430742,0.006890458681663475,0.03436724384015623,730.9385395050049,configs/FGMRES.json
375,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09787157463193626,0.9578791666666666,0.2798921855422964,0.027823426743579044,0.13884576221563213,69.73248147964478,configs/FGMRES.json
376,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09797377005749282,0.9601708333333333,0.27175200342099154,0.028025703944694856,0.13986812525990402,69.91630673408508,configs/FGMRES.json
377,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09984279752387207,0.9569833333333333,0.2747728082316039,0.029261351665856156,0.14601945159210702,69.75155258178711,configs/FGMRES.json
378,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09554014781145195,0.9556416666666666,0.27163579819970124,0.027377532275915318,0.13661804825597543,69.93107438087463,configs/FGMRES.json
379,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,240,20,0.09454260580209786,0.9615125,0.2708240203377189,0.025873047798146826,0.1291184094936129,70.05854511260986,configs/FGMRES.json
380,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.06352467705436186,0.9743916666666667,0.15071061313268516,0.008246562434424985,0.04114111451293249,145.39473843574524,configs/FGMRES.json
381,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.06295847938470163,0.9754583333333333,0.15288192557075062,0.007421505755632612,0.037012982326195515,145.83624696731567,configs/FGMRES.json
382,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.06379162594246665,0.9739041666666667,0.154253675681574,0.008021494167625359,0.04000140688966225,143.85088443756104,configs/FGMRES.json
383,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.0634735383645559,0.9733458333333334,0.15062314025433685,0.007904311583147076,0.039422994507781126,144.02224850654602,configs/FGMRES.json
384,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,2400,20,0.06365368769769839,0.9735416666666666,0.15009917723175212,0.008417912332796141,0.04198817283066288,145.6284544467926,configs/FGMRES.json
385,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.05600180912541005,0.9801875,0.12306953785706028,0.006983586182402512,0.03480083706337118,889.0108394622803,configs/FGMRES.json
386,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.05595140630666991,0.9801625,0.12218820020114121,0.007337154349877371,0.03655847351374166,885.0232589244843,configs/FGMRES.json
387,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.05574361243856851,0.9803583333333333,0.12181279161254424,0.007243394462490149,0.03609179786481602,888.8387749195099,configs/FGMRES.json
388,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.056018723399872836,0.9801791666666667,0.12472577293110426,0.007137503947395503,0.03556408203423068,886.7239880561829,configs/FGMRES.json
389,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.9,24000,20,0.0557188149001475,0.9803791666666667,0.12264568091312986,0.007047808373227925,0.035115007491498006,888.5142345428467,configs/FGMRES.json
390,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,240,20,0.07117955974983592,0.966125,0.18298776415526632,0.010886622345521426,0.054322762517348216,70.06904816627502,configs/FGMRES.json
391,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,240,20,0.06895805944290803,0.9690125,0.17560807343003304,0.01096073540803576,0.054671506135188355,69.86431741714478,configs/FGMRES.json
392,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,240,20,0.0636039497929692,0.9744208333333333,0.15590138522112232,0.008846078477821063,0.04411870285256439,70.09309411048889,configs/FGMRES.json
393,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,240,20,0.06761528879530529,0.9722875,0.1664815132734988,0.010196757286642762,0.0508633382950266,69.86750817298889,configs/FGMRES.json
394,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,240,20,0.06123897115543686,0.976525,0.1549518909744311,0.008354534460017122,0.041670381682113844,70.0204565525055,configs/FGMRES.json
395,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.059938848428746985,0.977825,0.15150810194957642,0.008660602352571206,0.043161644371865676,146.78043818473816,configs/FGMRES.json
396,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.05967737463303533,0.9775625,0.15476555747015167,0.00806437183234422,0.040201547920334285,146.892676115036,configs/FGMRES.json
397,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.06034418075532294,0.9772625,0.156042457587483,0.008444195764852499,0.04207728223142937,148.51055669784546,configs/FGMRES.json
398,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.059067039311914614,0.9778875,0.14234389881956783,0.008710412644200818,0.0434020389277458,148.04792666435242,configs/FGMRES.json
399,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,2400,20,0.05926525099266662,0.9782458333333334,0.151885043296783,0.009150778301110262,0.045604143188130636,149.09360456466675,configs/FGMRES.json
400,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.057547773269102355,0.9781083333333334,0.1154303868412404,0.008384213118954476,0.04178361187793061,923.1133480072021,configs/FGMRES.json
401,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.05764458326946129,0.978225,0.1193258571028207,0.008513699032905487,0.042432572591140805,911.7333245277405,configs/FGMRES.json
402,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.05743109148708314,0.9782083333333333,0.11558816968873407,0.008553702252089405,0.04262231705599841,921.8819096088409,configs/FGMRES.json
403,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.057445720140377875,0.9781791666666667,0.11795753166005038,0.008643353433732948,0.04307025572707454,902.7442917823792,configs/FGMRES.json
404,EMNIST,240000,VIT+UMAP,20,prob_label_effnetb0,0.99,24000,20,0.05757983973166749,0.9780875,0.1170749409498807,0.008534899039587977,0.04253594636352228,920.30211353302,configs/FGMRES.json
