,dataset,prob_labels,n_data,dim_reduction_technique,dimension,gamma,n_samples,Accuracy,RMSE,KL,MAE,TV,sparse
341,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10000,0.88,0.11371414863582337,0.3580410964689808,0.03800374005737665,0.18295480800063768,False
342,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10000,0.8806,0.1134070455701893,0.3608577586686705,0.038041824630576135,0.1831682872512066,False
343,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10000,0.881,0.11350643237004557,0.3717829847288301,0.0379978602301477,0.18320198704858204,False
344,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,10000,0.8816,0.1134036159047419,0.3593484329345203,0.03814402007496094,0.18400564946888104,False
345,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100000,0.8805,0.11327279291768669,0.3430487368170383,0.03789678371307844,0.18256401062359048,False
346,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100000,0.8812,0.11327736289393645,0.3436481379866166,0.03769386664459021,0.18161377816784446,False
347,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100000,0.8803,0.11338487371770486,0.3435239059374677,0.0379338682154414,0.18277352929849677,False
348,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100000,0.881,0.11332337724744734,0.34371836297272174,0.03771032568066238,0.18174599377175396,False
349,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1.0,100000,0.8807,0.11336340788933219,0.3438582953644436,0.03766439486585318,0.1814910126635073,False
350,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.6348,0.2017010668307324,2.7768877010831736,0.07729055426679188,0.3840583812655771,False
351,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.641,0.1831795997723215,1.6033509220298212,0.07971722424656055,0.39329254550244125,False
352,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.533,0.2170806488637013,2.8398323013960693,0.09271367629156105,0.4586703225099239,False
353,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.6379,0.19830695295326942,2.756816083386128,0.0756490130982543,0.3747779312094666,False
354,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10,0.6085,0.19217093343471045,1.8367007607532162,0.0802247280206553,0.39737099409964005,False
355,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,25,0.7908,0.17195990312027337,2.5071227913744916,0.045881373593634284,0.2284199685206679,False
356,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,25,0.7697,0.1715157661510624,2.7211984741998423,0.0505825575463732,0.24907018847470414,False
357,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,25,0.8467,0.15084195443289972,2.3062398132619286,0.03610653413364024,0.17820394362051042,False
358,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,25,0.6867,0.21412785267621898,3.6691974671100245,0.06593515071910985,0.32827003804790467,False
359,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,25,0.8899,0.12700345714964129,1.5125047849905124,0.029216263566511008,0.14457869572906085,False
360,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,50,0.8518,0.14438900114621825,1.9798630310486398,0.03441891390955352,0.16941663541112542,False
361,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,50,0.8108,0.16096891616008424,2.503710655384566,0.041910862306826044,0.20479836049994551,False
362,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,50,0.7915,0.16362822854877973,2.5598547645667855,0.04643720981236154,0.23035255833056958,False
363,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,50,0.8365,0.15746141241403674,2.2228343396953636,0.037444673910614394,0.18536190228443566,False
364,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,50,0.7546,0.1904354712929885,2.5888823790516327,0.05311432178881289,0.2630913472534551,False
365,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8639,0.13825223145930537,2.2863075429216106,0.03258830419748829,0.16038267864449932,False
366,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.822,0.15700934046106332,2.1222164287292458,0.04198654047891477,0.20465070172294428,False
367,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8562,0.1419532428658239,1.9681060680205988,0.03272628597279651,0.1616720759249222,False
368,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8416,0.14479179994730412,1.5533203041579675,0.03791680451010115,0.18596915521481708,False
369,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100,0.8298,0.14876257296946152,1.8590480433616663,0.037796150116891684,0.18608249528923207,False
370,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,250,0.8593,0.1374356343376259,1.4480111716056956,0.035503659223021275,0.17270092007417442,False
371,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,250,0.8781,0.12478727744909975,1.4462847859357817,0.030035428010308386,0.1461397963379241,False
372,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,250,0.8634,0.1334216936239802,1.3734019832860405,0.03389885971562058,0.1637345428780229,False
373,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,250,0.8724,0.12750125955628103,1.4145689486391095,0.03248325846312479,0.15717334408120154,False
374,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,250,0.8773,0.12882689053750296,1.4541714921745887,0.03202529696614981,0.15563368066095953,False
375,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,500,0.8883,0.11957658310095258,1.0178412900212694,0.032008868033806856,0.15441687040598218,False
376,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,500,0.8796,0.12221771153137499,0.9198818934969546,0.03336852391855156,0.1619489053291006,False
377,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,500,0.889,0.11940084581853475,0.9056484092018978,0.03507058723156346,0.16932242352643578,False
378,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,500,0.8837,0.12452411735555688,1.1229889700014155,0.03321963280691868,0.16142926042028977,False
379,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,500,0.8799,0.12266759421770686,1.0422133351225544,0.03411609427548219,0.1647389888552572,False
380,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8989,0.11025843532085897,0.7331010723345562,0.030347613034729548,0.14595540476669436,False
381,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8967,0.11147387945115703,0.6759593695437196,0.030932326381099374,0.14890571027400296,False
382,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.9003,0.11032279472069276,0.7821077167434892,0.02981623021014921,0.14345294901426883,False
383,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8955,0.11229985294673095,0.8491923713691436,0.02992973031922653,0.14440262037290344,False
384,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,1000,0.8965,0.11134593752389961,0.7303767019374703,0.031176094451061714,0.14973648250691554,False
385,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,5000,0.9094,0.10091335915276126,0.364383395986029,0.02873853227500736,0.1376062859914481,False
386,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,5000,0.908,0.10082153850168585,0.3757095243630686,0.029258684625443197,0.14041962654357737,False
387,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,5000,0.9055,0.10203596127191046,0.3756867923846093,0.02926994076500598,0.14006694770449793,False
388,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,5000,0.912,0.10040700626492945,0.37373336795474427,0.02893832957231482,0.1389113841492553,False
389,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,5000,0.9083,0.10096043421589726,0.3752253236462961,0.029259486977386295,0.1399150741485957,False
390,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10000,0.9114,0.09839319606439582,0.3187409162496775,0.028263252324879622,0.1356678634626354,False
391,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10000,0.9101,0.0988061446496942,0.31687831932537097,0.028422419781649767,0.13611530836731853,False
392,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10000,0.9106,0.099190459468761,0.32013490362123864,0.028223052071664385,0.13520809684496685,False
393,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10000,0.911,0.09897041891804423,0.3196542410726216,0.028331366117338986,0.13573099809612243,False
394,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,10000,0.9075,0.09953594474436198,0.3084115039071331,0.028606548037325492,0.13720066913887707,False
395,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100000,0.9129,0.09735383035482542,0.240910687014599,0.027906616942780273,0.13370312113200356,False
396,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100000,0.9127,0.09742277200501812,0.24161741790584296,0.028184254427102356,0.1350331701171816,False
397,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100000,0.9126,0.097530312563039,0.2429554477715877,0.028042387043169015,0.13439922705223767,False
398,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100000,0.9131,0.09743506944249328,0.24134767526936712,0.028139708992466483,0.13477147348739807,False
399,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10.0,100000,0.9123,0.09741496598159978,0.2411105887842756,0.028104017417178197,0.1347352342674397,False
400,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.2486,0.27633624033390647,2.214281384000099,0.15693850032613021,0.7749281423063217,False
401,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.2316,0.28076699239479896,2.17648447934234,0.16309141276796252,0.8056455349088776,False
402,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.3635,0.2750933803717928,2.207321497643333,0.15619887276888328,0.7721985402886927,False
403,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.26,0.27475913580832323,2.0945623539918916,0.1581985847475174,0.7813310925567218,False
404,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10,0.3629,0.27350609989452734,2.0334402428889824,0.15716709936016496,0.7758360635671423,False
405,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,25,0.5087,0.2554181656628781,2.1062832925017543,0.13216102529617513,0.651587287429527,False
406,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,25,0.5024,0.2585873331437525,1.985353810104658,0.1383106779293719,0.6826963233070895,False
407,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,25,0.5187,0.2588038065370607,2.087796310206956,0.1357996070557975,0.6705166752300366,False
408,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,25,0.5492,0.24752306787350348,1.9047715467113342,0.1275097767322281,0.6292732769411924,False
409,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,25,0.5267,0.25199922394925867,1.8625002204231824,0.13453630713129713,0.6637997344510009,False
410,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,50,0.7092,0.23456693729982597,1.9743141713942953,0.11031708614561091,0.543953723264206,False
411,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,50,0.6752,0.2364190477524443,2.046774427887097,0.11118384251491795,0.5485623607648367,False
412,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,50,0.7536,0.21435509067916794,1.547806734353124,0.09672958488243708,0.475836225284383,False
413,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,50,0.7135,0.22609945215055044,1.677144749078014,0.10603852533329305,0.5227805446408326,False
414,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,50,0.6815,0.24095938033100478,2.1343692507749523,0.11323991962601047,0.5593022811077791,False
415,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.7881,0.19876020679700768,1.7924918975130018,0.07259066786492295,0.3581215120117422,False
416,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.7974,0.20066945543628406,1.7666037665146876,0.07756464737316829,0.3824123414984293,False
417,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.7882,0.20399986501714315,1.8424678661804343,0.07919238172866513,0.39044594730233756,False
418,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.8029,0.20043348577354894,1.7592202537799355,0.0743358420260016,0.365912741285035,False
419,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100,0.804,0.1998484439273996,1.656197477928787,0.0785650625347618,0.38638768278454577,False
420,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,250,0.8093,0.17201228644163008,1.7297677018934496,0.05037683769266175,0.2481658425116912,False
421,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,250,0.8399,0.1602739085896216,1.8111103357299776,0.04368705934647202,0.21571866708951043,False
422,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,250,0.846,0.16116541042520932,1.7680108243176278,0.04383115957554186,0.21651012674978365,False
423,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,250,0.8279,0.16441527640692796,1.7030974685358597,0.04723353195065624,0.2323152070874305,False
424,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,250,0.805,0.1842145549854805,2.2235759878206562,0.05134501100589221,0.2539811713418699,False
425,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,500,0.8469,0.1517082134512988,1.698263432695075,0.036700635149353275,0.1817944374237983,False
426,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,500,0.853,0.15026378750473707,1.8859596763639885,0.03553113176361333,0.1757361018544972,False
427,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,500,0.8596,0.14600207017116085,1.7202766958603832,0.03468702532741357,0.17163196220434435,False
428,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,500,0.8667,0.14378240661578098,1.7064910513947915,0.03314943711079562,0.1641172370053646,False
429,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,500,0.8489,0.1534585060117611,1.8762858995249334,0.03718871014903343,0.18407230731947677,False
430,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8712,0.13858347033288826,1.7369353533110232,0.03070907454486837,0.15191336038436426,False
431,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8627,0.1413732717759605,1.7354648674578854,0.03240371334426325,0.16018790860534948,False
432,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8611,0.14397984984620332,1.6882194249258136,0.033357011210179574,0.16481951619024693,False
433,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8579,0.14469823662429074,1.8055016364014054,0.033050749342660335,0.16372188788912523,False
434,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,1000,0.8589,0.1445046020993575,1.7122503941554736,0.03339927330070336,0.16521732896943472,False
435,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,5000,0.9105,0.11051283457790387,0.9659749883189274,0.02570040666695571,0.12588976191503426,False
436,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,5000,0.9091,0.11074454526179056,0.9778466650871483,0.025310229191672723,0.12380700071327935,False
437,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,5000,0.9113,0.10911533037180039,0.9481500103700732,0.025210461907346316,0.12313880641059462,False
438,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,5000,0.9149,0.10708473494131428,0.92886653242154,0.024812941835265896,0.12118233207149517,False
439,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,5000,0.9093,0.11077283853148387,1.009718596247156,0.024858052404027435,0.1218262109906203,False
440,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10000,0.9366,0.09014297724833656,0.6691833607994119,0.020903423629634425,0.10137762247028595,False
441,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10000,0.9337,0.09397146257573917,0.668082100183496,0.021931352374087106,0.10669631693674698,False
442,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10000,0.938,0.08934813818856792,0.6514861806888881,0.02080115366141816,0.10086563586903718,False
443,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10000,0.9358,0.09056875291451918,0.6910837545298798,0.021046905210098867,0.10189288017833607,False
444,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,10000,0.9345,0.09204738553812533,0.6627101416675385,0.021748703002259145,0.10563295139439863,False
445,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100000,0.9758,0.05129894062309517,0.15942530238713395,0.01371422521518868,0.06510451587629797,False
446,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100000,0.9746,0.0515616960308141,0.16117485717716382,0.013654897462328184,0.06471770581712369,False
447,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100000,0.9757,0.051618340142855344,0.15703349369771158,0.013611037751308463,0.06445402036973552,False
448,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100000,0.9751,0.0516107796393165,0.15896112278863717,0.013648926656557456,0.06472694976522464,False
449,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100.0,100000,0.9752,0.051621770281704324,0.16125121213143406,0.013637837912219097,0.06468947984933605,False
450,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,10,0.114,0.2863248361782863,2.141700642551058,0.1719720655574248,0.8494632384662156,False
451,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,10,0.1204,0.2862892265536894,2.1401617823309067,0.17191210068696103,0.8490897480806665,False
452,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,10,0.1197,0.28638905242073476,2.138302752192862,0.17206656867984288,0.8498639423909866,False
453,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,10,0.126,0.28605757093165773,2.1394894863354557,0.17163285899797248,0.8478157926590775,False
454,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,10,0.1178,0.2865063449682409,2.1611931254338086,0.17185957876559116,0.8489623478888745,False
455,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,25,0.1349,0.28591280904098737,2.144403759587592,0.17125792751215038,0.8459189874151453,False
456,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,25,0.1376,0.28540465146334726,2.1333369756426706,0.17084630599214384,0.8438059936079746,False
457,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,25,0.1471,0.28433970312877055,2.117076917732811,0.16974309652883973,0.8382897265325131,False
458,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,25,0.15,0.2853067247585323,2.131626098903688,0.17070798753748023,0.8431201485060772,False
459,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,25,0.1534,0.2850352674983376,2.150993747379463,0.17022188428377147,0.8407156826204473,False
460,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,50,0.1979,0.2827715556331735,2.125900987927589,0.16751033872440593,0.8273012882927736,False
461,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,50,0.204,0.28051382623486554,2.0709382962336176,0.16535548552022278,0.8164372126977095,False
462,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,50,0.1813,0.28231001089258845,2.088449756814033,0.1675423788563908,0.8273194873123036,False
463,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,50,0.1981,0.28192862760802834,2.0884010084619313,0.1670875633439903,0.8251088164852705,False
464,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,50,0.2054,0.2815299978281034,2.089205608105316,0.16643144657840914,0.8218250984383573,False
465,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,100,0.276,0.2770137043471348,2.0591382946089487,0.1610942842356553,0.7954325907671358,False
466,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,100,0.2642,0.27784276885483894,2.043466994215566,0.16238548670738,0.8018209912202857,False
467,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,100,0.2524,0.278046143475356,2.0595260051918287,0.16258493733278825,0.8028433276058171,False
468,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,100,0.2687,0.2781422591661688,2.08654880753748,0.16205438623866078,0.8001073625078808,False
469,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,100,0.297,0.27604351551566453,2.024890377461093,0.16043927300710226,0.7922653476672082,False
470,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,250,0.4258,0.2682399057649424,2.0004823406343277,0.15075566586105632,0.7440194722093624,False
471,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,250,0.4264,0.26793263662080397,1.9992312765371514,0.15062040024809834,0.7436899581160087,False
472,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,250,0.4565,0.26440595281236756,1.9119222027446394,0.14763966117407296,0.7285230212304982,False
473,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,250,0.4309,0.2675763494559171,2.0115789978403535,0.14986372369869638,0.7398124976453432,False
474,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,250,0.4574,0.26548657201126785,1.9817854963836292,0.14761529586645497,0.7285228885515621,False
475,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,500,0.5835,0.2505050039121407,1.8792763292553945,0.13130371659167417,0.648045871166667,False
476,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,500,0.5952,0.2506910876714843,1.8497212718116076,0.1320506350009868,0.6513936837231092,False
477,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,500,0.6122,0.24861545597495088,1.8187580656337843,0.12954316574515637,0.638756793963544,False
478,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,500,0.6157,0.24812567575788372,1.8104304294043267,0.12953780244437366,0.638915105078236,False
479,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,500,0.5925,0.2506379882167442,1.8699693937193558,0.1316228553071342,0.6491001436753966,False
480,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,1000,0.7324,0.22696618543336927,1.7307400170126988,0.10713724602445765,0.5282534056370167,False
481,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,1000,0.7346,0.22519066026869372,1.6727943708064588,0.10651596444361275,0.5244374281011944,False
482,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,1000,0.7323,0.22912752277651877,1.7807480637287496,0.10924230000979314,0.538664727026501,False
483,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,1000,0.7375,0.22521950361750798,1.723466161662983,0.10584327706718497,0.5214636510097141,False
484,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,1000,0.7291,0.22420249581661772,1.6767430418308562,0.10556700468973543,0.5201239816631685,False
485,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,5000,0.8827,0.15213580431191992,1.4572374734756717,0.04571003535023462,0.225235565741324,False
486,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,5000,0.8858,0.14979821414978525,1.4085214567302824,0.04575630366482234,0.2250358273278137,False
487,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,5000,0.8906,0.14933745070138615,1.3962943170185371,0.04501450316186716,0.22171958263125124,False
488,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,5000,0.886,0.14895717254838206,1.409766436635608,0.044917237048840035,0.22125342942139792,False
489,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,5000,0.8846,0.14988746111263057,1.413266967883645,0.04522461775958423,0.222675144196496,False
490,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,10000,0.9251,0.1151259939066854,1.2067202296988901,0.02825582033331344,0.13918612748170994,False
491,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,10000,0.9242,0.11571186320225495,1.1959305723096647,0.028250412180091174,0.13900297402153358,False
492,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,10000,0.9239,0.11436895611479847,1.2208641151297004,0.027722992033868632,0.13668169715195722,False
493,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,10000,0.9245,0.11734047599838204,1.2535323002774992,0.028313817324718483,0.1398391737932471,False
494,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,10000,0.9302,0.11192278541965758,1.1935303767497505,0.026684670867326326,0.13163884202290968,False
495,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,100000,0.9912,0.029611765491549768,0.3945036836275681,0.008071760687856162,0.03862385340587438,False
496,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,100000,0.9921,0.02960183194706232,0.3845809150281846,0.007911248600507619,0.037831635769985016,False
497,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,100000,0.9908,0.03030842332302312,0.39406096890758674,0.008213789601249235,0.03936006542516557,False
498,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,100000,0.992,0.029946239434208967,0.38605094659652417,0.008124534015323561,0.03885162151023247,False
499,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000.0,100000,0.9913,0.03012873415484721,0.38968641535260096,0.008121290219098938,0.03879409787599847,False
500,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,10,0.1028,0.28702437749529663,2.1504920359639264,0.17279633807880854,0.8535442489112512,False
501,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,10,0.1013,0.28702427795741825,2.1474108537402308,0.17280579880112304,0.853596462025089,False
502,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,10,0.1019,0.28701204393866714,2.146343636704406,0.17279825436664267,0.8535238771075767,False
503,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,10,0.1017,0.28698954358316514,2.146021395467631,0.17277351897621915,0.8534035847708499,False
504,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,10,0.1015,0.2870753280309081,2.1502483061396593,0.1728505565321993,0.8538083110131797,False
505,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,25,0.1049,0.2867504244872586,2.14605543312045,0.17246628521288473,0.8519203090881532,False
506,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,25,0.1048,0.28676091165517426,2.1484388858906973,0.17248601203224972,0.852001355924972,False
507,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,25,0.1053,0.28663918556219087,2.1436547024199637,0.17235923346627033,0.8513659407359971,False
508,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,25,0.1049,0.28675618522667085,2.1453167795168526,0.17249680047886912,0.8520179080847536,False
509,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,25,0.1036,0.2868166519865072,2.14872618729581,0.17254418172216185,0.8522740744239132,False
510,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,50,0.1098,0.2862446071009162,2.141359097945052,0.1719072549871032,0.8491521802311578,False
511,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,50,0.1074,0.28640041791634074,2.1476546236969347,0.17204429034490662,0.8497964574554561,False
512,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,50,0.1068,0.2865128945305813,2.1488396819192634,0.1721295568073021,0.8502468809540138,False
513,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,50,0.1096,0.2862721611711808,2.13915889236376,0.17192595438048677,0.8491554809840912,False
